k_s,sensitivity,cantera equation,cantera products,cantera reactants
1316,-1.1755578542272173e-08,S(161) <=> OH(2) + S(130),"{'OH(2)': 1.0, 'S(130)': 1.0}",{'S(161)': 1.0}
495,1.145733418269405e-08,S(132) <=> BR(90) + S(127),"{'BR(90)': 1.0, 'S(127)': 1.0}",{'S(132)': 1.0}
1153,-1.1433801865103147e-08,CHF2(82) + FCBr(2948) <=> CH2Br(969) + CHF3(42),"{'CH2Br(969)': 1.0, 'CHF3(42)': 1.0}","{'CHF2(82)': 1.0, 'FCBr(2948)': 1.0}"
1345,-1.1300554847884556e-08,C#CC(5272) + CO2(16) <=> HCO(17) + S(7035),"{'HCO(17)': 1.0, 'S(7035)': 1.0}","{'C#CC(5272)': 1.0, 'CO2(16)': 1.0}"
996,-1.120956507891542e-08,CHO2(230) + HCO(17) <=> CH2O(20) + CO2(16),"{'CH2O(20)': 1.0, 'CO2(16)': 1.0}","{'CHO2(230)': 1.0, 'HCO(17)': 1.0}"
1450,-1.1195458514521473e-08,CH2Br(969) + S(5927) <=> CBr(425) + S(9069),"{'CBr(425)': 1.0, 'S(9069)': 1.0}","{'CH2Br(969)': 1.0, 'S(5927)': 1.0}"
375,-1.0879874454936296e-08,CH2(S)(25) + CH4(3) <=> C2H6(31),{'C2H6(31)': 1.0},"{'CH2(S)(25)': 1.0, 'CH4(3)': 1.0}"
744,-1.0474107698763285e-08,S(1838) <=> CH3(19) + S(130),"{'CH3(19)': 1.0, 'S(130)': 1.0}",{'S(1838)': 1.0}
1269,-1.0416470215589955e-08,C3H3(6822) + CHO2(230) <=> C#CC(5272) + CO2(16),"{'C#CC(5272)': 1.0, 'CO2(16)': 1.0}","{'C3H3(6822)': 1.0, 'CHO2(230)': 1.0}"
325,-1.0355651187584107e-08,CH2CHO(35) + CH2OH(33) <=> CH2CO(28) + CH3OH(26),"{'CH2CO(28)': 1.0, 'CH3OH(26)': 1.0}","{'CH2CHO(35)': 1.0, 'CH2OH(33)': 1.0}"
417,-9.745276907476048e-09,S(724) <=> S(730),{'S(730)': 1.0},{'S(724)': 1.0}
899,-9.74242048131545e-09,CH3O(27) + S(427) <=> CH3OH(26) + S(1838),"{'CH3OH(26)': 1.0, 'S(1838)': 1.0}","{'CH3O(27)': 1.0, 'S(427)': 1.0}"
637,9.51537596327683e-09,O2(4) + S(140) <=> HBR(92) + S(162),"{'HBR(92)': 1.0, 'S(162)': 1.0}","{'O2(4)': 1.0, 'S(140)': 1.0}"
767,9.475089487209979e-09,S(161) <=> BR(90) + S(1329),"{'BR(90)': 1.0, 'S(1329)': 1.0}",{'S(161)': 1.0}
748,-9.158899552739043e-09,HCCO(21) + S(427) <=> CH2CO(28) + S(1838),"{'CH2CO(28)': 1.0, 'S(1838)': 1.0}","{'HCCO(21)': 1.0, 'S(427)': 1.0}"
406,-9.106755353011008e-09,S(132) <=> CF3CCH(84) + HBR(92),"{'CF3CCH(84)': 1.0, 'HBR(92)': 1.0}",{'S(132)': 1.0}
547,-9.032991371583442e-09,S(127) + S(130) <=> 2-BTP(1) + CF3CCH(84),"{'2-BTP(1)': 1.0, 'CF3CCH(84)': 1.0}","{'S(127)': 1.0, 'S(130)': 1.0}"
506,-8.929478154664317e-09,S(788) <=> 2 S(127),{'S(127)': 2.0},{'S(788)': 1.0}
149,8.922452423387758e-09,C2H3(29) + CH3OH(26) <=> C2H4(30) + CH3O(27),"{'C2H4(30)': 1.0, 'CH3O(27)': 1.0}","{'C2H3(29)': 1.0, 'CH3OH(26)': 1.0}"
1083,-8.194760874042708e-09,H(8) + S(3312) <=> HBR(92) + S(4420),"{'HBR(92)': 1.0, 'S(4420)': 1.0}","{'H(8)': 1.0, 'S(3312)': 1.0}"
317,8.178851472739036e-09,C2H(22) + C2H6(31) <=> C2H2(23) + C2H5(32),"{'C2H2(23)': 1.0, 'C2H5(32)': 1.0}","{'C2H(22)': 1.0, 'C2H6(31)': 1.0}"
1368,-7.926205952219514e-09,F(37) + S(7035) <=> C3H2O(285) + HF(38),"{'C3H2O(285)': 1.0, 'HF(38)': 1.0}","{'F(37)': 1.0, 'S(7035)': 1.0}"
1351,7.874389263713026e-09,S(8847) <=> C3H2O(285) + OH(2),"{'C3H2O(285)': 1.0, 'OH(2)': 1.0}",{'S(8847)': 1.0}
955,-7.836144209647849e-09,C2H(22) + CHF3(42) <=> C2H2(23) + CF3(45),"{'C2H2(23)': 1.0, 'CF3(45)': 1.0}","{'C2H(22)': 1.0, 'CHF3(42)': 1.0}"
881,-7.794228079433464e-09,CF3CCH(84) + CH3(19) <=> CH2(S)(25) + S(127),"{'CH2(S)(25)': 1.0, 'S(127)': 1.0}","{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}"
340,-7.737696839240764e-09,2 CH2CHO(35) <=> CH2CO(28) + CH3CHO(36),"{'CH2CO(28)': 1.0, 'CH3CHO(36)': 1.0}",{'CH2CHO(35)': 2.0}
1247,7.531359766804074e-09,CH2F2(41) + F(37) <=> CHF2(82) + HF(38),"{'CHF2(82)': 1.0, 'HF(38)': 1.0}","{'CH2F2(41)': 1.0, 'F(37)': 1.0}"
1423,-7.51880397820671e-09,H(8) + S(651) <=> CF3CCH(84) + HBR(92),"{'CF3CCH(84)': 1.0, 'HBR(92)': 1.0}","{'H(8)': 1.0, 'S(651)': 1.0}"
820,-7.514000661039018e-09,CH2(T)(18) + S(130) <=> CF3CCH(84) + CH2Br(969),"{'CF3CCH(84)': 1.0, 'CH2Br(969)': 1.0}","{'CH2(T)(18)': 1.0, 'S(130)': 1.0}"
1360,-7.352013681857963e-09,HCO(17) + S(7035) <=> C3H2O(285) + CH2O(20),"{'C3H2O(285)': 1.0, 'CH2O(20)': 1.0}","{'HCO(17)': 1.0, 'S(7035)': 1.0}"
1402,-7.211714108014027e-09,C2H5(32) + S(7035) <=> C2H6(31) + C3H2O(285),"{'C2H6(31)': 1.0, 'C3H2O(285)': 1.0}","{'C2H5(32)': 1.0, 'S(7035)': 1.0}"
687,-7.184120778384185e-09,C2H(22) + S(127) <=> C2H2(23) + CF3CCH(84),"{'C2H2(23)': 1.0, 'CF3CCH(84)': 1.0}","{'C2H(22)': 1.0, 'S(127)': 1.0}"
652,-6.69180154941509e-09,S(427) <=> CH2(S)(25) + S(140),"{'CH2(S)(25)': 1.0, 'S(140)': 1.0}",{'S(427)': 1.0}
1088,-6.5024147143447965e-09,S(787) <=> H(8) + S(965),"{'H(8)': 1.0, 'S(965)': 1.0}",{'S(787)': 1.0}
1090,-6.3579058063256804e-09,HO2(13) + S(965) <=> O2(4) + S(787),"{'O2(4)': 1.0, 'S(787)': 1.0}","{'HO2(13)': 1.0, 'S(965)': 1.0}"
851,-6.355914621881749e-09,CH3O(27) + F(37) <=> CH2O(20) + HF(38),"{'CH2O(20)': 1.0, 'HF(38)': 1.0}","{'CH3O(27)': 1.0, 'F(37)': 1.0}"
293,-6.1889164550687815e-09,CH2O(20) + CH3O(27) <=> CH3OH(26) + HCO(17),"{'CH3OH(26)': 1.0, 'HCO(17)': 1.0}","{'CH2O(20)': 1.0, 'CH3O(27)': 1.0}"
542,-6.065221040819259e-09,C2H6(31) + S(130) <=> 2-BTP(1) + C2H5(32),"{'2-BTP(1)': 1.0, 'C2H5(32)': 1.0}","{'C2H6(31)': 1.0, 'S(130)': 1.0}"
1436,-5.973108790389327e-09,S(5927) <=> H(8) + S(9069),"{'H(8)': 1.0, 'S(9069)': 1.0}",{'S(5927)': 1.0}
1289,-5.854151841241382e-09,C#CC(5272) + CO2(16) <=> C3H3(6822) + CHO2(230),"{'C3H3(6822)': 1.0, 'CHO2(230)': 1.0}","{'C#CC(5272)': 1.0, 'CO2(16)': 1.0}"
203,5.792856629661251e-09,CH3CO(34) + OH(2) <=> CH3(19) + CO(15) + OH(2),"{'CH3(19)': 1.0, 'CO(15)': 1.0, 'OH(2)': 1.0}","{'CH3CO(34)': 1.0, 'OH(2)': 1.0}"
517,5.758377658941526e-09,S(127) + S(495) <=> 2-BTP(1) + C2H2(23),"{'2-BTP(1)': 1.0, 'C2H2(23)': 1.0}","{'S(127)': 1.0, 'S(495)': 1.0}"
1300,-5.753701452187834e-09,C3H3(6822) <=> C2H(22) + CH2(T)(18),"{'C2H(22)': 1.0, 'CH2(T)(18)': 1.0}",{'C3H3(6822)': 1.0}
233,5.717190855601265e-09,C2H5(32) + CH3OH(26) <=> C2H6(31) + CH2OH(33),"{'C2H6(31)': 1.0, 'CH2OH(33)': 1.0}","{'C2H5(32)': 1.0, 'CH3OH(26)': 1.0}"
792,-5.701918773683718e-09,CH2Br(969) + CH3CO(34) <=> CBr(425) + CH2CO(28),"{'CBr(425)': 1.0, 'CH2CO(28)': 1.0}","{'CH2Br(969)': 1.0, 'CH3CO(34)': 1.0}"
1369,5.39363721015227e-09,C3H3(6822) + S(7035) <=> C#CC(5272) + C3H2O(285),"{'C#CC(5272)': 1.0, 'C3H2O(285)': 1.0}","{'C3H3(6822)': 1.0, 'S(7035)': 1.0}"
1363,-5.308446912483851e-09,C2H3(29) + S(7035) <=> C2H4(30) + C3H2O(285),"{'C2H4(30)': 1.0, 'C3H2O(285)': 1.0}","{'C2H3(29)': 1.0, 'S(7035)': 1.0}"
769,-5.19422331691198e-09,CF3CCH(84) + CH2CO(28) <=> HCCO(21) + S(127),"{'HCCO(21)': 1.0, 'S(127)': 1.0}","{'CF3CCH(84)': 1.0, 'CH2CO(28)': 1.0}"
1079,5.103825419208753e-09,OH(2) + S(161) <=> HO2(13) + S(164),"{'HO2(13)': 1.0, 'S(164)': 1.0}","{'OH(2)': 1.0, 'S(161)': 1.0}"
1214,4.9084034657085804e-09,S(1914) <=> S(1900),{'S(1900)': 1.0},{'S(1914)': 1.0}
1163,-4.631429399353889e-09,2-BTP(1) + CHF2(82) <=> CF2(43) + S(140),"{'CF2(43)': 1.0, 'S(140)': 1.0}","{'2-BTP(1)': 1.0, 'CHF2(82)': 1.0}"
312,-4.5716128924410145e-09,C2H(22) + CH2CHO(35) <=> C2H2(23) + CH2CO(28),"{'C2H2(23)': 1.0, 'CH2CO(28)': 1.0}","{'C2H(22)': 1.0, 'CH2CHO(35)': 1.0}"
421,-4.50988446159778e-09,S(136) <=> S(172),{'S(172)': 1.0},{'S(136)': 1.0}
981,-4.10600815099166e-09,C2H4(30) + HBR(92) <=> CBr(425) + CH2(S)(25),"{'CBr(425)': 1.0, 'CH2(S)(25)': 1.0}","{'C2H4(30)': 1.0, 'HBR(92)': 1.0}"
1001,-4.052233178746928e-09,C2H3(29) + CHO2(230) <=> C2H4(30) + CO2(16),"{'C2H4(30)': 1.0, 'CO2(16)': 1.0}","{'C2H3(29)': 1.0, 'CHO2(230)': 1.0}"
819,-3.911000773022393e-09,BrO2(145) + CH2(T)(18) <=> CH2Br(969) + O2(4),"{'CH2Br(969)': 1.0, 'O2(4)': 1.0}","{'BrO2(145)': 1.0, 'CH2(T)(18)': 1.0}"
888,-3.7569151741091405e-09,C2H3(29) + S(427) <=> C2H4(30) + S(1838),"{'C2H4(30)': 1.0, 'S(1838)': 1.0}","{'C2H3(29)': 1.0, 'S(427)': 1.0}"
613,-3.679434972608333e-09,S(130) + S(140) <=> 2 2-BTP(1),{'2-BTP(1)': 2.0},"{'S(130)': 1.0, 'S(140)': 1.0}"
1279,-3.547607989775441e-09,C3H3(6822) + S(641) <=> C#CC(5272) + CF3CCH(84),"{'C#CC(5272)': 1.0, 'CF3CCH(84)': 1.0}","{'C3H3(6822)': 1.0, 'S(641)': 1.0}"
1089,-3.532758977275678e-09,S(140) + S(965) <=> 2-BTP(1) + S(787),"{'2-BTP(1)': 1.0, 'S(787)': 1.0}","{'S(140)': 1.0, 'S(965)': 1.0}"
1036,-3.496052360922138e-09,2 CF2O(49) <=> CF2(43) + S(3152),"{'CF2(43)': 1.0, 'S(3152)': 1.0}",{'CF2O(49)': 2.0}
999,-3.3584841947818546e-09,CH2OH(33) + CHO2(230) <=> CH3OH(26) + CO2(16),"{'CH3OH(26)': 1.0, 'CO2(16)': 1.0}","{'CH2OH(33)': 1.0, 'CHO2(230)': 1.0}"
1395,3.239135475239738e-09,S(10637) <=> C2H(22) + HCO(17),"{'C2H(22)': 1.0, 'HCO(17)': 1.0}",{'S(10637)': 1.0}
319,2.996740285518195e-09,C2H3(29) + CH3CO(34) <=> C2H2(23) + CH3CHO(36),"{'C2H2(23)': 1.0, 'CH3CHO(36)': 1.0}","{'C2H3(29)': 1.0, 'CH3CO(34)': 1.0}"
1288,-2.8848699660215196e-09,C3H3(6822) + CF3(45) <=> S(4579),{'S(4579)': 1.0},"{'C3H3(6822)': 1.0, 'CF3(45)': 1.0}"
543,-2.8713136700889166e-09,CH3CHO(36) + S(130) <=> 2-BTP(1) + CH2CHO(35),"{'2-BTP(1)': 1.0, 'CH2CHO(35)': 1.0}","{'CH3CHO(36)': 1.0, 'S(130)': 1.0}"
1453,2.8106905246883226e-09,HO2(13) + S(5927) <=> H2O2(14) + S(9069),"{'H2O2(14)': 1.0, 'S(9069)': 1.0}","{'HO2(13)': 1.0, 'S(5927)': 1.0}"
1460,-2.712801398223289e-09,HCO(17) + S(5927) <=> CH2O(20) + S(9069),"{'CH2O(20)': 1.0, 'S(9069)': 1.0}","{'HCO(17)': 1.0, 'S(5927)': 1.0}"
491,2.700737670384514e-09,BrO2(145) + S(127) <=> 2-BTP(1) + O2(4),"{'2-BTP(1)': 1.0, 'O2(4)': 1.0}","{'BrO2(145)': 1.0, 'S(127)': 1.0}"
534,-2.6824595447215013e-09,CH2OH(33) + S(130) <=> 2-BTP(1) + CH2O(20),"{'2-BTP(1)': 1.0, 'CH2O(20)': 1.0}","{'CH2OH(33)': 1.0, 'S(130)': 1.0}"
1015,-2.6785853983864987e-09,CHO2(230) + F(37) <=> CO2(16) + HF(38),"{'CO2(16)': 1.0, 'HF(38)': 1.0}","{'CHO2(230)': 1.0, 'F(37)': 1.0}"
1087,-2.6280322040460422e-09,S(774) <=> H(8) + S(965),"{'H(8)': 1.0, 'S(965)': 1.0}",{'S(774)': 1.0}
385,-2.4357525615259954e-09,CH2CHO(35) <=> CH2(T)(18) + HCO(17),"{'CH2(T)(18)': 1.0, 'HCO(17)': 1.0}",{'CH2CHO(35)': 1.0}
1462,-2.422576302134097e-09,HCCO(21) + S(5927) <=> CH2CO(28) + S(9069),"{'CH2CO(28)': 1.0, 'S(9069)': 1.0}","{'HCCO(21)': 1.0, 'S(5927)': 1.0}"
527,2.4027219291809273e-09,2-BTP(1) <=> H(8) + S(130),"{'H(8)': 1.0, 'S(130)': 1.0}",{'2-BTP(1)': 1.0}
759,-2.3489460760294923e-09,C2H2O(215) + CH3(19) <=> CH4(3) + HCCO(21),"{'CH4(3)': 1.0, 'HCCO(21)': 1.0}","{'C2H2O(215)': 1.0, 'CH3(19)': 1.0}"
582,2.3284052664141866e-09,S(1331) <=> S(162),{'S(162)': 1.0},{'S(1331)': 1.0}
1046,2.3050999390103996e-09,2-BTP(1) + O2(157) <=> S(160),{'S(160)': 1.0},"{'2-BTP(1)': 1.0, 'O2(157)': 1.0}"
848,-2.284893548946549e-09,CH2CHO(35) + F(37) <=> CH2CO(28) + HF(38),"{'CH2CO(28)': 1.0, 'HF(38)': 1.0}","{'CH2CHO(35)': 1.0, 'F(37)': 1.0}"
1058,-2.280069287202782e-09,C2H6(31) + F(37) <=> C2H5(32) + HF(38),"{'C2H5(32)': 1.0, 'HF(38)': 1.0}","{'C2H6(31)': 1.0, 'F(37)': 1.0}"
418,-2.250341617953455e-09,BR(90) + S(774) <=> S(724),{'S(724)': 1.0},"{'BR(90)': 1.0, 'S(774)': 1.0}"
1435,-2.193362238803912e-09,S(5929) <=> H(8) + S(9069),"{'H(8)': 1.0, 'S(9069)': 1.0}",{'S(5929)': 1.0}
877,-2.123602883427914e-09,CH2(T)(18) + S(495) <=> C2H2(23) + CH2Br(969),"{'C2H2(23)': 1.0, 'CH2Br(969)': 1.0}","{'CH2(T)(18)': 1.0, 'S(495)': 1.0}"
1401,-2.1181367160483264e-09,CH2OH(33) + S(7035) <=> C3H2O(285) + CH3OH(26),"{'C3H2O(285)': 1.0, 'CH3OH(26)': 1.0}","{'CH2OH(33)': 1.0, 'S(7035)': 1.0}"
452,2.110492059455317e-09,S(787) <=> S(774),{'S(774)': 1.0},{'S(787)': 1.0}
494,-2.0187506838941178e-09,S(127) + S(559) <=> 2-BTP(1) + CH2CO(28),"{'2-BTP(1)': 1.0, 'CH2CO(28)': 1.0}","{'S(127)': 1.0, 'S(559)': 1.0}"
947,-2.00667624452386e-09,HO2(13) + S(641) <=> CF3CCH(84) + H2O2(14),"{'CF3CCH(84)': 1.0, 'H2O2(14)': 1.0}","{'HO2(13)': 1.0, 'S(641)': 1.0}"
518,-1.989314118058916e-09,S(495) <=> S(129),{'S(129)': 1.0},{'S(495)': 1.0}
673,-1.9821657756631928e-09,H(8) + S(143) <=> 2-BTP(1) + HBR(92),"{'2-BTP(1)': 1.0, 'HBR(92)': 1.0}","{'H(8)': 1.0, 'S(143)': 1.0}"
1337,1.9725310176890038e-09,S(9115) <=> C2H2O(215) + CF2O(49),"{'C2H2O(215)': 1.0, 'CF2O(49)': 1.0}",{'S(9115)': 1.0}
1069,1.965711984994476e-09,S(160) <=> CH2O(20) + S(1538),"{'CH2O(20)': 1.0, 'S(1538)': 1.0}",{'S(160)': 1.0}
997,-1.9470825546016432e-09,C2H(22) + CHO2(230) <=> C2H2(23) + CO2(16),"{'C2H2(23)': 1.0, 'CO2(16)': 1.0}","{'C2H(22)': 1.0, 'CHO2(230)': 1.0}"
1478,1.9127656769536026e-09,S(127) + S(9069) <=> 2-BTP(1) + S(4577),"{'2-BTP(1)': 1.0, 'S(4577)': 1.0}","{'S(127)': 1.0, 'S(9069)': 1.0}"
1261,-1.8354861669888462e-09,CHF2(82) + S(641) <=> CF3CCH(84) + CH2F2(41),"{'CF3CCH(84)': 1.0, 'CH2F2(41)': 1.0}","{'CHF2(82)': 1.0, 'S(641)': 1.0}"
634,-1.8331742990599757e-09,2-BTP(1) + CH2CO(28) <=> HCCO(21) + S(140),"{'HCCO(21)': 1.0, 'S(140)': 1.0}","{'2-BTP(1)': 1.0, 'CH2CO(28)': 1.0}"
994,-1.775895635020445e-09,CHO2(230) + HO2(13) <=> CO2(16) + H2O2(14),"{'CO2(16)': 1.0, 'H2O2(14)': 1.0}","{'CHO2(230)': 1.0, 'HO2(13)': 1.0}"
720,-1.7184402194974672e-09,CH3(19) + CO(15) <=> C2H2O(215) + H(8),"{'C2H2O(215)': 1.0, 'H(8)': 1.0}","{'CH3(19)': 1.0, 'CO(15)': 1.0}"
627,1.711651245058139e-09,CH3CO(34) + S(140) <=> 2-BTP(1) + CH3CHO(36),"{'2-BTP(1)': 1.0, 'CH3CHO(36)': 1.0}","{'CH3CO(34)': 1.0, 'S(140)': 1.0}"
1075,1.6205379117545988e-09,OH(2) + S(161) <=> HO2(13) + S(164),"{'HO2(13)': 1.0, 'S(164)': 1.0}","{'OH(2)': 1.0, 'S(161)': 1.0}"
708,1.620323168400899e-09,CH2CHO(35) + HO2(13) <=> C2H2O(215) + H2O2(14),"{'C2H2O(215)': 1.0, 'H2O2(14)': 1.0}","{'CH2CHO(35)': 1.0, 'HO2(13)': 1.0}"
490,1.419427652032303e-09,S(127) + S(144) <=> 2 2-BTP(1),{'2-BTP(1)': 2.0},"{'S(127)': 1.0, 'S(144)': 1.0}"
863,-1.3933760192397082e-09,2 CH2CO(28) <=> CH2CHO(35) + HCCO(21),"{'CH2CHO(35)': 1.0, 'HCCO(21)': 1.0}",{'CH2CO(28)': 2.0}
348,1.3693268820559568e-09,C2H3(29) + CH3CHO(36) <=> C2H4(30) + CH2CHO(35),"{'C2H4(30)': 1.0, 'CH2CHO(35)': 1.0}","{'C2H3(29)': 1.0, 'CH3CHO(36)': 1.0}"
501,-1.3592397162685987e-09,S(127) + S(164) <=> S(724),{'S(724)': 1.0},"{'S(127)': 1.0, 'S(164)': 1.0}"
451,1.3540037925106135e-09,O2(4) + S(164) <=> 2-BTP(1) + O2(4),"{'2-BTP(1)': 1.0, 'O2(4)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
498,-1.3448438914819293e-09,S(127) + S(164) <=> S(186),{'S(186)': 1.0},"{'S(127)': 1.0, 'S(164)': 1.0}"
1002,-1.2916870249386976e-09,C2H5(32) + CHO2(230) <=> C2H6(31) + CO2(16),"{'C2H6(31)': 1.0, 'CO2(16)': 1.0}","{'C2H5(32)': 1.0, 'CHO2(230)': 1.0}"
323,-1.2911612720650423e-09,CH2CHO(35) + CH3O(27) <=> CH2CO(28) + CH3OH(26),"{'CH2CO(28)': 1.0, 'CH3OH(26)': 1.0}","{'CH2CHO(35)': 1.0, 'CH3O(27)': 1.0}"
294,1.288091973435107e-09,CH3CO(34) + HCO(17) <=> CH2CO(28) + CH2O(20),"{'CH2CO(28)': 1.0, 'CH2O(20)': 1.0}","{'CH3CO(34)': 1.0, 'HCO(17)': 1.0}"
772,1.277822040009575e-09,C2H4(30) + O2(157) <=> CH2CHO(35) + OH(2),"{'CH2CHO(35)': 1.0, 'OH(2)': 1.0}","{'C2H4(30)': 1.0, 'O2(157)': 1.0}"
1030,1.2592346963728817e-09,CH(7) + HO2(13) <=> CH2(S)(25) + O2(4),"{'CH2(S)(25)': 1.0, 'O2(4)': 1.0}","{'CH(7)': 1.0, 'HO2(13)': 1.0}"
541,-1.2535786848625527e-09,C2H5(32) + S(130) <=> 2-BTP(1) + C2H4(30),"{'2-BTP(1)': 1.0, 'C2H4(30)': 1.0}","{'C2H5(32)': 1.0, 'S(130)': 1.0}"
387,-1.2413119945436716e-09,CH2CHO(35) <=> C2H3(29) + O(9),"{'C2H3(29)': 1.0, 'O(9)': 1.0}",{'CH2CHO(35)': 1.0}
941,-1.2184873650621692e-09,C2H5(32) + S(641) <=> C2H6(31) + CF3CCH(84),"{'C2H6(31)': 1.0, 'CF3CCH(84)': 1.0}","{'C2H5(32)': 1.0, 'S(641)': 1.0}"
988,-1.0864920959463744e-09,HBR(92) + S(2407) <=> CH3(19) + S(130),"{'CH3(19)': 1.0, 'S(130)': 1.0}","{'HBR(92)': 1.0, 'S(2407)': 1.0}"
1421,1.0759983254226073e-09,S(127) + S(651) <=> 2-BTP(1) + CF3CCH(84),"{'2-BTP(1)': 1.0, 'CF3CCH(84)': 1.0}","{'S(127)': 1.0, 'S(651)': 1.0}"
1344,1.0535475040801157e-09,C#CC(5272) + O2(157) <=> OH(2) + S(7035),"{'OH(2)': 1.0, 'S(7035)': 1.0}","{'C#CC(5272)': 1.0, 'O2(157)': 1.0}"
328,-1.0156593401142675e-09,C2H5(32) + CH3OH(26) <=> C2H6(31) + CH3O(27),"{'C2H6(31)': 1.0, 'CH3O(27)': 1.0}","{'C2H5(32)': 1.0, 'CH3OH(26)': 1.0}"
330,-1.001659849795186e-09,CH3CO(34) + HCCO(21) <=> 2 CH2CO(28),{'CH2CO(28)': 2.0},"{'CH3CO(34)': 1.0, 'HCCO(21)': 1.0}"
597,1.0007305255717715e-09,S(200) <=> S(161),{'S(161)': 1.0},{'S(200)': 1.0}
1428,-9.917448197621118e-10,CH2CHO(35) + S(7035) <=> C3H2O(285) + CH3CHO(36),"{'C3H2O(285)': 1.0, 'CH3CHO(36)': 1.0}","{'CH2CHO(35)': 1.0, 'S(7035)': 1.0}"
1463,-9.092585902556968e-10,C2H3(29) + S(5927) <=> C2H4(30) + S(9069),"{'C2H4(30)': 1.0, 'S(9069)': 1.0}","{'C2H3(29)': 1.0, 'S(5927)': 1.0}"
1361,-8.813019117614073e-10,C2H(22) + S(7035) <=> C2H2(23) + C3H2O(285),"{'C2H2(23)': 1.0, 'C3H2O(285)': 1.0}","{'C2H(22)': 1.0, 'S(7035)': 1.0}"
535,-8.667359769544567e-10,CH3O(27) + S(130) <=> 2-BTP(1) + CH2O(20),"{'2-BTP(1)': 1.0, 'CH2O(20)': 1.0}","{'CH3O(27)': 1.0, 'S(130)': 1.0}"
511,-8.296449736929955e-10,S(1329) <=> O(9) + S(127),"{'O(9)': 1.0, 'S(127)': 1.0}",{'S(1329)': 1.0}
550,8.17582431288776e-10,S(164) <=> H(8) + S(130),"{'H(8)': 1.0, 'S(130)': 1.0}",{'S(164)': 1.0}
562,-8.168220051090985e-10,CF3CCH(84) + HBR(92) <=> CF3(45) + S(129),"{'CF3(45)': 1.0, 'S(129)': 1.0}","{'CF3CCH(84)': 1.0, 'HBR(92)': 1.0}"
811,-7.968958283443105e-10,CH2(T)(18) + S(559) <=> CH2Br(969) + CH2CO(28),"{'CH2Br(969)': 1.0, 'CH2CO(28)': 1.0}","{'CH2(T)(18)': 1.0, 'S(559)': 1.0}"
1400,-7.859975805906088e-10,CH3O(27) + S(7035) <=> C3H2O(285) + CH3OH(26),"{'C3H2O(285)': 1.0, 'CH3OH(26)': 1.0}","{'CH3O(27)': 1.0, 'S(7035)': 1.0}"
965,7.661178434782799e-10,C2H2(23) + CF2O(49) <=> C2H2O(215) + CF2(43),"{'C2H2O(215)': 1.0, 'CF2(43)': 1.0}","{'C2H2(23)': 1.0, 'CF2O(49)': 1.0}"
746,-7.568533072420365e-10,CH2(T)(18) + S(427) <=> CH3(19) + S(1838),"{'CH3(19)': 1.0, 'S(1838)': 1.0}","{'CH2(T)(18)': 1.0, 'S(427)': 1.0}"
573,7.445821126498953e-10,O2(4) + S(164) <=> O(9) + S(161),"{'O(9)': 1.0, 'S(161)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
661,7.3537145252238e-10,S(127) + S(1620) <=> 2-BTP(1) + S(1900),"{'2-BTP(1)': 1.0, 'S(1900)': 1.0}","{'S(127)': 1.0, 'S(1620)': 1.0}"
450,7.350790115967535e-10,O2(4) + S(164) <=> 2-BTP(1) + O2(157),"{'2-BTP(1)': 1.0, 'O2(157)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
572,7.263736471123533e-10,O2(4) + S(164) <=> O(9) + S(161),"{'O(9)': 1.0, 'S(161)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
1100,-7.191911710170382e-10,CH3O(27) + S(965) <=> CH2O(20) + S(787),"{'CH2O(20)': 1.0, 'S(787)': 1.0}","{'CH3O(27)': 1.0, 'S(965)': 1.0}"
536,-7.121801434335585e-10,C2H3(29) + S(130) <=> 2-BTP(1) + C2H2(23),"{'2-BTP(1)': 1.0, 'C2H2(23)': 1.0}","{'C2H3(29)': 1.0, 'S(130)': 1.0}"
1313,6.72119424145162e-10,S(985) <=> S(5883),{'S(5883)': 1.0},{'S(985)': 1.0}
415,-6.646818422073296e-10,S(186) <=> S(730),{'S(730)': 1.0},{'S(186)': 1.0}
1141,-6.580181824997495e-10,BR(90) + C2H2O(215) <=> HBR(92) + HCCO(21),"{'HBR(92)': 1.0, 'HCCO(21)': 1.0}","{'BR(90)': 1.0, 'C2H2O(215)': 1.0}"
427,6.554704991885944e-10,O2(4) + S(164) <=> 2-BTP(1) + O2(157),"{'2-BTP(1)': 1.0, 'O2(157)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
422,6.253837978665462e-10,O2(4) + S(164) <=> 2-BTP(1) + O2(4),"{'2-BTP(1)': 1.0, 'O2(4)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
991,-6.173046941851605e-10,CF2(43) + S(2407) <=> CH2(S)(25) + S(1931),"{'CH2(S)(25)': 1.0, 'S(1931)': 1.0}","{'CF2(43)': 1.0, 'S(2407)': 1.0}"
