! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
S(1528)             2     491.594     6.364     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=638.43 K, Pc=35.99 bar (from Joback method)
S(5529)             2     482.088     6.891     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=626.09 K, Pc=27.79 bar (from Joback method)
S(11229)            2     533.092     7.176     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=692.33 K, Pc=27.21 bar (from Joback method)
S(11233)            2     472.537     6.507     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.68 K, Pc=32.36 bar (from Joback method)
S(17559)            2     465.554     6.470     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=604.62 K, Pc=32.43 bar (from Joback method)
S(7159)             2     472.805     6.404     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=614.03 K, Pc=33.96 bar (from Joback method)
S(15903)            2     546.160     7.482     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=709.30 K, Pc=24.6 bar (from Joback method)
S(18378)            2     526.860     7.262     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=684.23 K, Pc=25.95 bar (from Joback method)
S(11536)            2     362.410     4.788     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=470.66 K, Pc=62.29 bar (from Joback method)
S(11378)            2     377.004     5.003     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.61 K, Pc=56.79 bar (from Joback method)
S(15005)            2     441.751     6.406     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=573.70 K, Pc=31.7 bar (from Joback method)
S(18432)            2     533.014     7.325     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=692.23 K, Pc=25.59 bar (from Joback method)
S(16557)            2     548.326     7.005     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=712.11 K, Pc=30.09 bar (from Joback method)
S(17512)            2     472.537     6.507     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.68 K, Pc=32.36 bar (from Joback method)
S(15165)            2     441.380     6.397     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=573.22 K, Pc=31.81 bar (from Joback method)
S(18985)            2     552.816     7.395     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=717.94 K, Pc=25.79 bar (from Joback method)
S(18986)            2     552.816     7.395     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=717.94 K, Pc=25.79 bar (from Joback method)
S(18987)            2     524.221     7.302     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.81 K, Pc=25.4 bar (from Joback method)
S(19047)            2     530.507     7.185     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=688.97 K, Pc=26.99 bar (from Joback method)
S(19636)            2     477.778     6.671     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=620.49 K, Pc=30.36 bar (from Joback method)
S(19899)            2     536.681     7.421     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=696.99 K, Pc=24.78 bar (from Joback method)
S(20107)            2     514.643     6.951     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=668.37 K, Pc=28.91 bar (from Joback method)
S(15170)            2     404.913     5.787     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=525.86 K, Pc=39.41 bar (from Joback method)
